country,country_clean,title,views_total,views_median,title_clean,lat,long,city/mountain/poi,extract
Austria,Austria,Mission:_Impossible_–_Rogue_Nation,9238483,6323.3969884,Mission: Impossible – Rogue Nation,47.799,13.044,Salzburg,"Mission: Impossible – Rogue Nation is a 2015 American action spy film written and directed by Christopher McQuarrie, from a story by McQuarrie and Drew Pearce and the fifth installment in the Mission:..."
Austria,Austria,Fantastic_Beasts:_The_Crimes_of_Grindelwald,9055315,6198.0253251,Fantastic Beasts: The Crimes of Grindelwald,47.263,11.395,Innsbruck,"Fantastic Beasts: The Crimes of Grindelwald is a 2018 fantasy film directed by David Yates and written by J. K. Rowling. A joint British and American production, it is the sequel to Fantastic Beasts and..."
Austria,Austria,Captain_America:_The_First_Avenger,7959431,5447.9336071,Captain America: The First Avenger,46.625,14.305,Klagenfurt,"Captain America: The First Avenger is a 2011 American superhero film based on the Marvel Comics character Captain America. Produced by Marvel Studios and distributed by Paramount Pictures, it is the fifth..."
Austria,Austria,The_Sound_of_Music_(film),5905918,4042.3805613,The Sound of Music ,46.61,13.856,Villach,"The Sound of Music is a 1965 American musical drama film produced and directed by Robert Wise, and starring Julie Andrews and Christopher Plummer, with Richard Haydn and Eleanor Parker. The film is an..."
Austria,Austria,Quantum_of_Solace,3894021,2665.3121150,Quantum of Solace,47.414,9.742,Dornbirn,"Quantum of Solace is a 2008 British spy film, the twenty-second in the James Bond series produced by Eon Productions, directed by Marc Forster and written by Paul Haggis, Neal Purvis and Robert Wade...."
Austria,Austria,Hitman:_Agent_47,3580435,2450.6741958,Hitman: Agent 47,47.805,16.232,Wiener Neustadt,Hitman: Agent 47 is a 2015 American action thriller film directed by Aleksander Bach in his directorial debut and co-written by Skip Woods (who also wrote the original Hitman film) and Michael Finch. It...
Austria,Austria,Indiana_Jones_and_the_Last_Crusade,3156051,2160.1991786,Indiana Jones and the Last Crusade,48.043,14.421,Steyr,"Indiana Jones and the Last Crusade is a 1989 American action-adventure film directed by Steven Spielberg, from a story co-written by executive producer George Lucas. It is the third installment in the..."
Azerbaijan,Azerbaijan,Furious_7,10767814,7370.1670089,Furious 7,40.378,49.892,Baku,Fast & Furious 7 (alternatively known as Furious 7 or Fast Seven) is a 2015 American action film directed by James Wan and written by Chris Morgan and Reilly Sutherland. It is the seventh installment in...
Azerbaijan,Azerbaijan,The_World_Is_Not_Enough,1990654,1362.5284052,The World Is Not Enough,40.683,46.361,Ganja,"The World Is Not Enough is a 1999 spy film, the 19th in the James Bond series produced by Eon Productions, and the third to star Pierce Brosnan as the fictional MI6 agent James Bond. The film was directed..."
Azerbaijan,Azerbaijan,Air_Force_One_(film),1394237,954.3032170,Air Force One ,40.59,49.669,Sumqayit,"Air Force One is a 1997 American political action-thriller film written by Andrew W. Marlowe, and directed and co-produced by Wolfgang Petersen. It is about a group of terrorists who hijack Air Force One..."
Azerbaijan,Azerbaijan,The_Darkest_Hour_(film),1148908,786.3846680,The Darkest Hour ,38.754,48.851,Lankaran,"The Darkest Hour is a 2011 science fiction thriller film directed by Chris Gorak and produced by Timur Bekmambetov. It depicts an alien invasion. The film stars Emile Hirsch, Max Minghella, Olivia Thirlby..."
Azerbaijan,Azerbaijan,United_Passions,549704,376.2518823,United Passions,40.764,47.06,Mingachevir,"United Passions (French: United Passions: La Légende du football) is a 2014 English-language French drama film about the origins of the world governing body of association football, Fédération Internationale..."
Azerbaijan,Azerbaijan,Ali_and_Nino_(film),179041,122.5468857,Ali and Nino ,39.932,48.369,Saatlı,Ali and Nino (Əli və Nino) is a 2016 British drama romance war film based on Kurban Said's novel of the same name. The film is written by Christopher Hampton and directed by Asif Kapadia. Most of the film...
Azerbaijan,Azerbaijan,Closed_Curtain,35579,24.3524983,Closed Curtain,40.397,49.974,Qaraçuxur,"Closed Curtain (Persian: Pardeh – پرده‎) is a 2013 Iranian docufiction film by Jafar Panahi and Kambuzia Partovi. It premiered at the 63rd Berlin International Film Festival on February 12, 2013 where..."
Azerbaijan,Azerbaijan,By_the_Bluest_of_Seas,20161,13.7994524,By the Bluest of Seas,39.938,48.929,Şirvan,"By the Bluest of Seas (Russian: У самого синего моря, romanized: U samogo sinego morya) is a 1936 Soviet romantic comedy film by Russian director Boris Barnet. It is his second sound feature. Starring..."
Azerbaijan,Azerbaijan,The_Spring_to_Come,17566,12.0232717,The Spring to Come,40.419,49.967,Bakıxanov,"The Polish novel Przedwiośnie (a title translated alternatively as First Spring, Before the Spring, Early Spring, Springtime, or Spring To Come) was written by the leading Polish neoromantic writer Stefan..."
Azerbaijan,Azerbaijan,New_Moon_(1930_film),15084,10.3244353,New Moon (1930 film),39.209,45.412,Nakhichivan,New Moon is the name of two different film versions of the operetta The New Moon with music by Sigmund Romberg and book and lyrics by Oscar Hammerstein II and others. The original stage version premiered...
Bahamas,Bahamas,Casino_Royale_(2006_film),5357689,3667.1382615,Casino Royale (2006 film),25.058,-77.343,Nassau,"Casino Royale is a 2006 spy film, the twenty-first in the Eon Productions James Bond film series, and the third screen adaptation of Ian Fleming's 1953 novel of the same name. Directed by Martin Campbell..."
Bahamas,Bahamas,Pain_&_Gain,2471223,1691.4599589,Pain & Gain,26.533,-78.667,Lucaya,"Pain & Gain is a 2013 American dark comedy crime film directed by Michael Bay and starring Mark Wahlberg, Dwayne Johnson, and Anthony Mackie. The film is loosely based on a story Pete Collins published..."
Bahamas,Bahamas,Never_Say_Never_Again,2441738,1671.2785763,Never Say Never Again,26.533,-78.7,Freeport,"Never Say Never Again is a 1983 American spy film starring Sean Connery and directed by Irvin Kershner. The film is based on the James Bond novel Thunderball, which was previously adapted in a 1965 film..."
Bahamas,Bahamas,The_Other_Woman_(2014_film),2363703,1617.8665298,The Other Woman (2014 film),26.687,-78.977,West End,"The Other Woman is a 2014 American comedy film directed by Nick Cassavetes and written by Melissa Stack. The film stars Cameron Diaz, Leslie Mann and Kate Upton. Nikolaj Coster-Waldau, Nicki Minaj and..."
Bahamas,Bahamas,Thunderball_(film),1548316,1059.7645448,Thunderball ,26.871,-77.511,Cooper’s Town,"Thunderball is a 1965 British spy film and the fourth in the James Bond series produced by Eon Productions, starring Sean Connery as the fictional MI6 agent James Bond. It is an adaptation of the novel..."
Bahamas,Bahamas,Jaws:_The_Revenge,1333664,912.8432580,Jaws: The Revenge,25.067,-78.05,San Andros,"Jaws: The Revenge (also known as Jaws 4: The Revenge or Jaws 4) is a 1987 American horror thriller film produced and directed by Joseph Sargent, and starring Lorraine Gary, Lance Guest, Mario Van Peebles..."
Bahamas,Bahamas,I_Still_Know_What_You_Did_Last_Summer,985246,674.3641342,I Still Know What You Did Last Summer,23.516,-75.787,George Town,"I Still Know What You Did Last Summer is a 1998 American slasher film and a sequel to the 1997 film I Know What You Did Last Summer. Directed by Danny Cannon, the film was written by Trey Callaway, and..."
Bahamas,Bahamas,Into_the_Blue_(2005_film),930321,636.7700205,Into the Blue (2005 film),26.541,-77.064,Marsh Harbour,"Into the Blue is a 2005 American action-thriller film starring Paul Walker, Jessica Alba, Scott Caan, Ashley Scott, Josh Brolin, and James Frain. The film was directed by John Stockwell and was co-distributed..."
Bahamas,Bahamas,After_the_Sunset,351754,240.7624914,After the Sunset,26.61,-78.279,High Rock,"After the Sunset is a 2004 action comedy film starring Pierce Brosnan as Max Burdett, a master thief caught in a pursuit with FBI agent Stan Lloyd, played by Woody Harrelson. The film was directed by Brett..."
Bahamas,Bahamas,Holiday_in_the_Sun_(film),240834,164.8418891,Holiday in the Sun ,24.705,-77.769,Andros Town,Holiday in the Sun is a 2001 American direct-to-video romantic adventure family film directed by Steve Purcell and starring Mary-Kate and Ashley Olsen as two teenagers on vacation at Atlantis Paradise...
Bahrain,Bahrain,The_Princess_and_the_Marine,104661,71.6365503,The Princess and the Marine,26.228,50.586,Manama,"The Princess and the Marine is a 2001 American made-for-television romantic drama film based on the true story of American Marine Jason Johnson and Bahraini Princess Meriam Al-Khalifa, with stars Mark..."
Bahrain,Bahrain,Mayumi_(film),34494,23.6098563,Mayumi ,26.257,50.612,Al Muharraq,Mayumi (Korean: 마유미) also known as Mayumi: Virgin Terrorist is a 1990 South Korean film directed by Shin Sang-ok based on the bombing of Korean Air Flight 858. The film was selected as the South Korean...
Bahrain,Bahrain,Bahrain:_Shouting_in_the_Dark,16738,11.4565366,Bahrain: Shouting in the Dark,26.13,50.555,Ar Rifā‘,Bahrain: Shouting in the Dark is a television documentary film produced by Qatar-based news channel Al Jazeera English about the Bahraini uprising (2011–present). The film was first aired on 4 August 2011...
Bahrain,Bahrain,Cinema_500_km,11331,7.7556468,Cinema 500 km,26.069,50.504,Dār Kulayb,"Cinema 500 km (Arabic: السينما 500 كم‎) is a 2006 Saudi Arabian documentary film and was directed by Abdullah Al-Eyaf. The film depicts the experiences of Tariq Al-Husaini, a 21-year-old Saudi movie fan..."
Bahrain,Bahrain,Nilavu,11083,7.5859001,Nilavu,26.115,50.507,Madīnat Ḩamad,Nilavu (Malayalam: നിലാവ്) : English: Moonlight) is a 2010 Malayalam romantic film written and directed by Ajith Nair. Nilavu is the soul touching story of an indefinable relationship between two lonely...
Bahrain,Bahrain,Dead_Sands,9667,6.6167009,Dead Sands,26.174,50.548,Madīnat ‘Īsá,"Dead Sands is a Bahraini multi-lingual horror-comedy film currently under production and directed by Ameera Al Qaed and produced by Zeeshan Jawed Shah, Ameera Al Qaed, Ahmed Zayani, and Noor Al Ebrahim..."
Bahrain,Bahrain,Afghan_Muscles,8616,5.8973306,Afghan Muscles,26.155,50.621,Sitrah,Afghan Muscles is a 2006 Danish documentary film directed by Andreas Møl Dalsgaard about bodybuilding in Afghanistan.Plot: Following the 2001 United States-led invasion and the overthrow of the Taliban...
Bahrain,Bahrain,A_Bahraini_Tale,6659,4.5578371,A Bahraini Tale,26.219,50.548,Jidd Ḩafş,"A Bahraini Tale is a 2006 Bahraini Arabic-language drama film directed by Bassam Al-Thawadi, screenplay by Fareed Ramadan and starring Saad Abdulla, Fatima Abdulrahim and Abdulla Al Sa'adawi.  This is..."
Bangladesh,Bangladesh,Agnee_2,269840,184.6954141,Agnee 2,23.71,90.407,Dhaka,Agnee 2 (Bengali: অগ্নি ২) is a 2015 Bangladeshi-Indian action film directed by Iftakar Chowdhury. It is the second installment in the Agnee film series and serves as a sequel to Agnee (2014). The film...
Bangladesh,Bangladesh,Children_of_War_(2014_film),219110,149.9726215,Children of War (2014 film),22.338,91.832,Chittagong,"Children of War, also known as The Bastard Child, is a 2014 Hindi drama film directed by Mrityunjay Devrat. The film released on 16 May 2014 in India. The film stars Pavan Malhotra, Raima Sen, Tillotama..."
Bangladesh,Bangladesh,Moner_Manush,143034,97.9014374,Moner Manush,22.81,89.564,Khulna,"Moner Manush (Bengali: মনের মানুষ, lit. 'Ideal Person') is a 2010 India-Bangladesh joint venture Bengali-language biographical musical drama film based on the life and philosophy of Lalon, a noted spiritual..."
Bangladesh,Bangladesh,Mass_Leader,114874,78.6269678,Mass Leader,24.374,88.601,Rajshahi,"Mass Leader is a 2017 Indian Kannada-language action-thriller film written and directed by Narasimha, and produced jointly by Tarun Shivappa and Hardik Gowda. It features Shiva Rajkumar, playing an Army..."
Bangladesh,Bangladesh,Matir_Moina,54605,37.3750856,Matir Moina,23.462,91.185,Comilla,"Matir Moina (Bengali: মাটির ময়না; also spelled Matir Moyna and known in English as The Clay Bird) is a 2002 Bengali drama film directed by Tareque Masud, a Bangladeshi film director. The film's cast includes..."
Bangladesh,Bangladesh,Guerrilla_(2011_film),44797,30.6618754,Guerrilla (2011 film),25.001,89.323,Shibganj,"Guerrilla (Bengali: গেরিলা) is a 2011 Bangladeshi film based on the events of the Bangladesh Liberation War. An adaptation of the novel Nishiddho Loban by Syed Shamsul Huq, it was released on 14 April..."
Bangladesh,Bangladesh,Shongram,38795,26.5537303,Shongram,24.411,88.987,Natore,"Shongram (Bengali: সংগ্রাম; English: Struggle; classified under the name 71 er Shongram in Bangladesh) is a 2014 British romantic drama film written, directed and produced by Munsur Ali, stars Anupam Kher..."
Bangladesh,Bangladesh,Aguner_Poroshmoni,35824,24.5201916,Aguner Poroshmoni,25.747,89.252,Rangpur City,"Aguner Poroshmoni is a 1994 film based on the novel of the same name written and directed by Humayun Ahmed. The film won National Film Award in eight categories including Best Picture, Best Director and..."
Bangladesh,Bangladesh,Meherjaan,32866,22.4955510,Meherjaan,23.892,90.402,Tongi,Meherjaan (Bengali: মেহেরজান) is the feature-length début film of Bangladeshi director Rubaiyat Hossain. The film was pulled from theatres due to the hostile response of some segments of the audience after...
Bangladesh,Bangladesh,Jalal's_Story,32751,22.4168378,Jalal's Story,23.923,90.718,Narsingdi,Jalal's Story (Bengali: জালালের গল্প) is a 2014 Bengali film directed by Abu Shahed Emon and produced by Faridur Reza Sagar. Character actors Arafat Rahman and Mohammad Emon play the lead roles. The film...
Barbados,Barbados,The_Story_of_Adele_H.,143863,98.4688569,The Story of Adele H.,13.107,-59.62,Bridgetown,"The Story of Adèle H. (French: L'Histoire d'Adèle H.) is a 1975 French historical drama film directed by François Truffaut, and starring Isabelle Adjani, Bruce Robinson, and Sylvia Marriott. Written by..."
Barbados,Barbados,The_Tamarind_Seed,135016,92.4134155,The Tamarind Seed,13.251,-59.644,Speightstown,The Tamarind Seed is a 1974 American-British romantic drama film written and directed by Blake Edwards and starring Julie Andrews and Omar Sharif. Based on the 1971 novel The Tamarind Seed by Evelyn Anthony...
Belarus,Belarus,Mission:_Impossible_–_Rogue_Nation,9238483,6323.3969884,Mission: Impossible – Rogue Nation,53.9,27.567,Minsk,"Mission: Impossible – Rogue Nation is a 2015 American action spy film written and directed by Christopher McQuarrie, from a story by McQuarrie and Drew Pearce and the fifth installment in the Mission:..."
Belarus,Belarus,Defiance_(2008_film),1438406,984.5352498,Defiance (2008 film),52.434,30.975,Homyel,Defiance is a 2008 American war film directed by Edward Zwick set during the occupation of Belarus by Nazi Germany. The screenplay by Clayton Frohman and Zwick was based on Nechama Tec's 1993 book Defiance...
Belarus,Belarus,Come_and_See,794815,544.0212183,Come and See,53.917,30.345,Mogilev,"Come and See (Russian: Иди и смотри, Idi i smotri; Belarusian: Ідзі і глядзі, Idzi i hlyadzi) is a 1985 Soviet war drama thriller film directed by Elem Klimov, with a screenplay written by Klimov and Ales..."
Belarus,Belarus,Europa_Europa,276890,189.5208761,Europa Europa,55.19,30.205,Vitebsk,"Europa Europa (German: Hitlerjunge Salomon, lit. Hitler Youth Salomon"") is a 1990 historical war drama film directed by Agnieszka Holland. It is based on the 1989 autobiography of Solomon Perel,  a German..."""
Belarus,Belarus,Killing_Kennedy_(film),234326,160.3874059,Killing Kennedy ,53.688,23.826,Hrodna,"Killing Kennedy is 2013 American television film, based on the 2012 non-fiction book of the same title by Bill O'Reilly and Martin Dugard, and starring Rob Lowe, Will Rothhaar, Ginnifer Goodwin, and Michelle..."
Belarus,Belarus,The_Ascent,82106,56.1984942,The Ascent,52.098,23.688,Brest,"The Ascent (Russian: Восхождение, tr. Voskhozhdeniye, literally - The Ascension) is a 1977 black-and-white Soviet drama film directed by Larisa Shepitko and made at Mosfilm. The movie was shot in January..."
